id,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
2017,Leonardo Damiani,Record: 10-3-1,"5'' 10'"",170,69,Orthodox,Aug 30 1990,1.67,0,23,0,4.17,50,37,0
2018,Marko Damiani,Record: 0-2-0,"6'' 0'"",170,,"",--,0,0,0,0,0,0,0,0
2019,Aisling Daly,Record: 16-6-0,"5'' 2'"",115,64,Orthodox,Dec 24 1987,2.92,2.15,52,41,1.4,33,55,0.9
2020,Richard Dalton,Record: 4-3-1,"6'' 1'"",205,,Orthodox,--,1.2,1,69,11,3.27,0,25,0
2021,Dave Dalgliesh,Record: 30-19-2,"6'' 2'"",205,,Orthodox,Apr 05 1978,0,0,0,0,1.85,0,50,0
2022,Paul Daley,Record: 39-15-2,"5'' 9'"",170,76,Orthodox,Feb 21 1983,3.14,0.91,47,40,2.37,64,60,0
2023,Nicolas Dalby,Record: 19-4-1 (2 NC),"5'' 11'"",170,74,Orthodox,Nov 16 1984,3.26,1.25,38,29,3.56,65,54,0
2024,Henrique Da Silva Lopes,Record: 5-2-0,"6'' 3'"",240,,"",Mar 08 1985,0,0,0,0,0,0,0,0
2025,Daniel Da Silva,Record: 11-3-0,"5'' 6'"",125,70,Switch,Jun 05 1996,3.4,2.12,77,33,7.36,0,22,0
2026,Alex Da Silva,Record: 21-3-0,"5'' 8'"",155,73,Orthodox,Feb 04 1996,2.07,2.75,46,43,2.65,77,55,0.4
2027,Henrique da Silva,Record: 14-5-0,"6'' 3'"",205,76,Orthodox,Sep 01 1989,3.89,0.25,60,14,5.28,22,40,0.2
2028,Marcos da Matta,Record: 11-3-0,"5'' 4'"",145,,"",Mar 18 1973,0,0,0,0,0,0,0,0
2029,Sarah D'alelio,Record: 11-7-0,"5'' 7'"",145,,"",Dec 13 1980,2.4,0,33,0,0,100,100,0
2030,Ion Cutelaba,Record: 16-7-1 (1 NC),"6'' 1'"",205,75,Southpaw,Dec 14 1993,4.81,4.75,42,62,3.39,79,48,0
2031,Chris Curtis,Record: 28-8-0,"5'' 10'"",185,75,Orthodox,Jul 15 1987,7.21,0,67,0,6.64,100,52,0
2032,Pat Curran,Record: 22-7-0,"5'' 9'"",145,,"",Aug 31 1987,4.7,2.5,58,62,4.4,66,63,0
2033,Kailin Curran,Record: 4-5-0,"5'' 4'"",115,65,Orthodox,Apr 11 1991,3.89,2,43,57,4.75,61,53,0.6
2034,Jeff Curran,Record: 36-18-1,"5'' 6'"",135,69,Orthodox,Sep 02 1977,1.54,0.35,31,12,2.48,35,60,1.2
2035,Larry Cureton,Record: 0-2-0,"6'' 2'"",240,,Orthodox,--,0,0,0,0,0,0,0,0
2036,Santo Curatolo,Record: 6-2-0,"5'' 3'"",125,62,Southpaw,Jan 18 1995,1.4,2,39,33,6.07,100,34,0
2037,Alton Cunningham,Record: 4-2-0,"6'' 2'"",205,77,Orthodox,Jun 24 1993,3.33,1.67,75,10,4.94,100,20,0
2038,Hugo Cunha,Record: 6-0-0,"6'' 4'"",250,,"",Feb 04 1993,0,0,0,0,0,0,0,0
2039,Luke Cummo,Record: 6-6-0,"6'' 0'"",170,74,Orthodox,Apr 27 1980,1.74,0.89,43,55,1.5,42,59,1.4
2040,Patrick Cummins,Record: 10-7-0,"6'' 2'"",205,76,Orthodox,Nov 16 1980,4.26,4.49,50,41,3.35,28,55,0.1
2041,Everett Cummings,Record: 12-0-0,--,205,,"",--,0.43,0,60,0,4.34,0,45,2.2
2042,Zak Cummings,Record: 24-7-0,"6'' 0'"",185,75,Southpaw,Aug 02 1984,2.58,0.68,32,28,2.83,65,55,0.7
2043,Abel Cullum,Record: 20-6-0,"5'' 7'"",139,,Orthodox,Apr 21 1987,1.82,4.01,40,52,1.23,0,46,2.8
2044,Chris Culley,Record: 20-15-0,--,145,,"",Mar 25 1986,0,0,0,0,0,0,0,0
2045,Josh Culibao,Record: 9-1-1,"5'' 10'"",145,73,Orthodox,May 24 1994,2.92,0,43,0,3.05,86,54,0.4
2046,Jay Cucciniello,Record: 8-1-0,"5'' 7'"",155,,Orthodox,Jul 23 1986,0.93,0,21,0,4.73,71,36,0
2047,Aalon Cruz,Record: 8-4-0,"6'' 0'"",145,78,Switch,Sep 20 1989,7.58,0,39,0,8.88,0,58,0
2048,Dominick Cruz,Record: 24-3-0,"5'' 8'"",135,68,Orthodox,Mar 09 1985,3.82,2.88,33,43,2.56,83,71,0.1
2049,Marcio Cruz,Record: 8-3-0,"6'' 4'"",232,,Orthodox,Apr 24 1978,2.92,0.53,46,7,1.51,37,68,1.6
2050,Jimmy Crute,Record: 12-3-0,"6'' 2'"",205,74,Orthodox,Mar 04 1996,4.33,4.87,56,75,2.76,60,50,2
2051,Richard Crunkilton,Record: 19-4-0,"5'' 7'"",155,,Orthodox,Nov 25 1979,1.72,4.08,41,61,1.45,65,58,1.3
2052,Daron Cruickshank,Record: 18-10-0 (1 NC),"5'' 8'"",155,72,Switch,Jun 11 1985,2.88,2.04,38,41,2.98,60,57,0.2
2053,Allen Crowder,Record: 10-4-0 (1 NC),"6'' 3'"",245,76,Orthodox,Nov 08 1989,2.95,1.85,51,33,2.95,100,56,1.2
2054,Jeff Crotty,Record: 1-1-0,--,155,,"",--,0.93,5,35,38,3.33,0,54,1
2055,Ken Cross,Record: 11-3-0,"6'' 0'"",155,72,Southpaw,Oct 04 1994,2.2,1,57,12,1.4,66,55,0
2056,Kevin Croom,Record: 21-15-0 (1 NC),"5'' 11'"",135,73,Orthodox,Jul 15 1987,2.65,0.48,34,5,3.1,30,41,0.5
2057,Alex Crispin,Record: 0-1-0,--,155,,"",--,0,0,0,0,0,0,0,0
2058,Alexander Crispim,Record: 8-6-0,--,145,,"",--,0,0,0,0,0,0,0,0
2059,Paul Creighton,Record: 3-1-0,"5'' 6'"",155,,Southpaw,Jun 04 1970,0.72,5.37,75,37,4.65,0,30,0
2060,Tim Credeur,Record: 12-4-0,"6'' 3'"",185,75,Orthodox,Jul 09 1977,3.59,0.41,30,100,3.13,50,57,3.3
2061,Alberto Crane,Record: 15-5-0,"5'' 5'"",155,,Orthodox,Jul 14 1976,0.43,0,25,0,2.61,50,57,4
2062,Dan Cramer,Record: 11-4-0,"6'' 2'"",170,,Orthodox,Oct 31 1985,0.97,0,30,0,2.1,66,31,0.5
2063,Paul Craig,Record: 16-4-1,"6'' 3'"",205,76,Orthodox,Nov 27 1987,2.51,2.13,51,26,2.49,50,48,2
2064,Andrew Craig,Record: 9-4-0,"6'' 1'"",170,76,Orthodox,Jan 15 1986,2.39,0.53,40,37,3.01,72,50,0
2065,Nathan Coy,Record: 15-7-0,"5'' 10'"",170,69,Southpaw,Jul 24 1978,3.88,3.17,52,47,2.4,50,61,0
2066,Jeff Cox,Record: 10-7-0,"5'' 10'"",155,,Orthodox,Aug 02 1968,0.56,4.23,25,50,1.69,80,33,0
2067,Colby Covington,Record: 17-3-0,"5'' 11'"",170,72,Orthodox,Feb 22 1988,4.1,4.05,39,45,3.05,72,55,0.2
2068,Nikk Covert,Record: 3-4-0,"5'' 8'"",185,,"",Aug 04 1969,0,0,0,0,0,0,0,0
2069,Ryan Couture,Record: 11-5-0,"5'' 10'"",155,73,Orthodox,Aug 27 1982,3.54,1.55,45,29,2.87,46,54,1.3
2070,Kim Couture,Record: 3-8-0,"5'' 8'"",135,,Orthodox,Dec 18 1975,12.12,0,80,0,2.31,0,69,0
2071,Randy Couture,Record: 19-11-0,"6'' 1'"",205,75,Orthodox,Jun 22 1963,2.85,2.78,57,46,1.53,58,59,0.5
2072,Dave Courchaine,Record: 20-7-0,"5'' 8'"",170,,"",--,0,0,0,0,0,0,0,0
2073,Rashad Coulter,Record: 9-4-0,"5'' 11'"",205,76,Orthodox,Nov 27 1981,4.82,0,56,0,6.68,62,50,0
2074,JR Coughran,Record: 4-1-0,"5'' 6'"",145,,Orthodox,May 17 1994,12.29,0,57,0,6.8,75,45,0
2075,JC Cottrell,Record: 17-5-0,"5'' 9'"",155,,Orthodox,Nov 04 1989,0.79,0.79,25,100,2.75,50,45,0
2076,Patrick Cote,Record: 23-11-0,"5'' 11'"",170,75,Orthodox,Feb 29 1980,2.81,0.68,48,20,3.21,43,48,0.2
2077,Oscar Cota,Record: 11-3-0 (1 NC),"6'' 0'"",230,72,Orthodox,Oct 15 1984,0.33,0,41,0,2.47,60,41,1
2078,Randy Costa,Record: 6-3-0,"5'' 9'"",135,73,Switch,Jul 06 1994,6.73,0,46,0,7.59,100,58,0
2079,Paulo Costa,Record: 13-2-0,"6'' 1'"",205,72,Orthodox,Apr 21 1991,6.85,0.21,59,50,7.02,80,48,0
2080,Guilherme Costa,Record: 7-1-0,--,155,,"",--,0,0,0,0,0,0,0,0
2081,Jadson Costa,Record: 22-8-0 (1 NC),"5'' 7'"",155,,Orthodox,--,0.2,0,50,0,3.05,0,50,0
2082,Miguel Cosio,Record: 1-13-0,"6'' 4'"",205,,"",--,0,0,0,0,0,0,0,0
2083,Orion Cosce,Record: 7-1-0,"5'' 11'"",170,71,Switch,Jul 15 1994,3.7,1.87,55,42,3.12,70,52,0
2084,Louis Cosce,Record: 7-1-0,"5'' 9'"",170,71,Orthodox,Aug 27 1995,8.22,1.07,48,11,9.3,0,48,0
2085,Chad Corvin,Record: 5-0-0,"6'' 5'"",255,,"",--,0,0,0,0,0,0,0,0
2086,Reyes Cortez,Record: 5-2-0,"5'' 7'"",135,68,Orthodox,Jul 31 1992,3.13,2,39,20,5.2,0,59,0
2087,Tracy Cortez,Record: 10-1-0,"5'' 5'"",125,65,Orthodox,Dec 10 1993,3.56,2.8,54,48,2.32,71,59,0.4
2088,Wesley Correira,Record: 20-16-0,"6'' 3'"",260,,Orthodox,Nov 11 1978,2.6,0,36,0,8.8,90,40,0
2089,Bethe Correia,Record: 11-6-1,"5'' 5'"",135,64,Orthodox,Jun 22 1983,4.37,0.39,43,18,4.93,85,56,0
2090,Henry Corrales,Record: 13-3-0,"5'' 9'"",145,,"",--,4.12,0,41,0,5.84,69,55,0
2091,Clint Coronel,Record: 2-5-0,--,155,,"",--,4.93,0,32,0,5.6,66,66,0
2092,Daniel Cormier,Record: 22-3-0 (1 NC),"5'' 11'"",235,72,Orthodox,Mar 20 1979,4.25,1.83,52,44,2.92,80,54,0.4
2093,Muhsin Corbbrey,Record: 17-9-0,"5'' 10'"",155,,Orthodox,May 18 1978,2.02,0,34,0,5.41,80,53,0.4
2094,Akira Corassani,Record: 12-6-0 (1 NC),"5'' 8'"",145,68,Orthodox,Aug 27 1982,3.25,0.7,45,28,4.91,86,50,0
2095,Michael Cora,Record: 4-1-0,"6'' 1'"",170,77,Southpaw,Aug 24 1989,0.8,0,28,0,0.13,25,66,0
2096,Josh Copeland,Record: 12-4-0,"6'' 1'"",265,,Orthodox,Oct 20 1982,1.03,0,31,0,3.01,57,55,0
2097,Chris Cope,Record: 8-4-0,"6'' 0'"",170,72,Orthodox,Mar 05 1983,3.96,0,26,0,4.82,80,50,0
2098,Kit Cope,Record: 6-7-0,"6'' 0'"",170,,Orthodox,Mar 17 1977,1.18,0,52,0,2.12,50,35,3.5
2099,Amanda Cooper,Record: 3-5-0,"5'' 3'"",115,64,Switch,Oct 22 1991,3.55,1.53,44,38,3.2,28,51,1.8
2100,Bobby Cooper,Record: 12-7-0,"6'' 1'"",155,,"",--,2.87,0,25,0,3.4,40,59,1
2101,Bill Cooper,Record: 2-1-0,--,155,,"",May 05 1984,0,0,0,0,0,0,0,0
2102,Brett Cooper,Record: 23-12-0,"6'' 0'"",170,,Orthodox,Jul 02 1987,0,0,0,0,0,0,0,0
2103,Dewey Cooper,Record: 2-1-0,--,205,,"",--,0,0,0,0,0,0,0,0
2104,TJ Cook,Record: 13-5-0,--,205,,"",Sep 08 1982,2.3,1.01,47,50,3.18,0,54,0
2105,Chad Cook,Record: 10-12-0,"6'' 2'"",205,,"",Nov 07 1979,0,0,0,0,0,0,0,0
2106,Mike Cook,Record: 13-13-0,"6'' 1'"",205,,Orthodox,--,1.72,1.03,49,33,2.4,55,46,2.1
2107,Bob Cook,Record: 5-0-0,"5'' 9'"",170,,Orthodox,--,0,0,0,0,0,0,0,0
2108,Jonathan Contrestano,Record: 6-0-0,--,155,,"",--,0,0,0,0,0,0,0,0
2109,Jeremiah Constant,Record: 11-8-0 (1 NC),"6'' 1'"",240,,Orthodox,Jul 19 1974,1.5,0,75,0,3.25,0,43,7.5
2110,Marcos Conrado Jr.,Record: 5-1-0,"6'' 2'"",220,,Orthodox,Mar 14 1982,1.6,1.84,34,14,9.69,0,35,0
2111,Tristan Connelly,Record: 14-8-0,"5'' 10'"",145,68,Orthodox,Dec 12 1985,3.31,0.33,51,14,2.96,60,50,0.3
2112,Montserrat Conejo,Record: 10-2-0,"5'' 0'"",115,61,Southpaw,Feb 03 1993,1.16,3.85,37,80,2.44,0,51,1.9
2113,Chris Condo,Record: 0-1-0,"6'' 0'"",335,,Orthodox,--,0,0,0,0,0,0,0,0
2114,Carlos Condit,Record: 32-14-0,"6'' 2'"",170,75,Orthodox,Apr 26 1984,3.66,0.59,39,46,2.67,38,55,1
2115,Wes Combs,Record: 20-6-0,"6'' 2'"",205,,Orthodox,Jun 18 1973,2.14,0,48,0,4.73,0,45,0
2116,Christian Colombo,Record: 8-3-1,"6'' 5'"",265,,Orthodox,Jul 01 1980,2.76,0,44,0,4.02,33,42,0
2117,Jake Collier,Record: 13-7-0,"6'' 3'"",230,78,Orthodox,Oct 25 1988,5.67,0.81,43,33,4.65,67,51,0.4
2118,Jamie Colleen,Record: 4-1-0,"5'' 3'"",115,65,Orthodox,Nov 02 1985,3.11,0.52,61,33,5.66,50,33,1.6
2119,Clay Collard,Record: 14-7-0 (1 NC),"5'' 11'"",145,73,Orthodox,Mar 10 1993,4.22,2.81,32,39,5,71,50,0.5
2120,Cortez Coleman,Record: 13-8-0,"6'' 1'"",185,,"",Jan 28 1982,0,0,0,0,0,0,0,0
2121,Mark Coleman,Record: 16-10-0,"6'' 1'"",205,75,Orthodox,Dec 20 1964,1.88,3.89,52,40,2.62,50,40,0.8
2122,Ivan Cole,Record: 2-3-0,"5'' 9'"",135,,"",Nov 30 1990,2.68,0,36,0,4.69,0,46,0
2123,Coltin Cole,Record: 4-5-0,--,185,,"",Apr 24 1989,0,0,0,0,0,0,0,0
2124,Devin Cole,Record: 20-10-1,"6'' 4'"",240,,Orthodox,Oct 01 1976,3.5,2.18,55,42,2.14,66,48,0
2125,Wayne Cole,Record: 16-25-0,"6'' 1'"",205,,Orthodox,--,0.57,4.31,20,25,8.33,0,27,4.3
2126,Felipe Colares,Record: 10-3-0,"5'' 8'"",145,69,Orthodox,Mar 31 1994,2.27,1.8,42,21,4.65,43,37,0.6
2127,Chris Coggins,Record: 7-10-0,--,,,"",--,0,0,0,0,0,0,0,0
2128,John Cofer,Record: 8-4-0,"5'' 9'"",155,,Southpaw,Apr 29 1984,2.73,1.22,41,50,3.43,64,62,0
2129,Marc Cofer,Record: 7-5-0,--,185,,"",Mar 03 1972,0,0,0,0,0,0,0,0
2130,Marloes Coenen,Record: 23-8-0,"5'' 9'"",145,67,"",Mar 31 1981,2.15,0.82,51,30,1.9,41,67,2.5
2131,Dakota Cochrane,Record: 29-12-0,"5'' 8'"",155,,"",May 01 1986,2.66,4.43,75,33,2.66,0,30,0
2132,Dave Cochran,Record: 26-29-1,"5'' 6'"",155,,"",May 10 1973,0,0,0,0,0,0,0,0
2133,Darryl Cobb,Record: 6-8-0,"5'' 9'"",185,,"",Aug 04 1980,0,0,0,0,0,0,0,0
2134,Brian Cobb,Record: 20-9-0,"5'' 11'"",155,,Orthodox,--,0,5.81,0,50,3.68,0,55,0
2135,Josh Clopton,Record: 6-2-1,"5'' 6'"",145,,Orthodox,Jul 11 1981,1.6,2,64,66,2.87,75,50,0
2136,RJ Clifford,Record: 4-3-0,--,160,,"",--,0,0,0,0,0,0,0,0
2137,Chris Clements,Record: 12-6-0 (1 NC),"5'' 10'"",170,70,Orthodox,Feb 09 1976,3.2,0,49,0,2.37,32,44,0.3
2138,Rich Clementi,Record: 45-23-1,"5'' 9'"",155,72,Southpaw,Mar 31 1976,1.43,1.72,37,42,2.29,25,60,1.1
2139,Mitch Clarke,Record: 11-5-0,"5'' 10'"",155,73,Orthodox,Nov 24 1985,2.35,0.64,34,15,3.27,50,47,0.4
2140,John Clarke,Record: 1-1-0,--,170,,"",Aug 15 1977,0,0,0,0,0,0,0,0
2141,Jessica-Rose Clark,Record: 11-7-0 (1 NC),"5'' 5'"",135,64,Orthodox,Nov 28 1987,3.95,1.77,52,52,3.56,66,59,0.3
2142,Devin Clark,Record: 13-6-0,"6'' 0'"",205,75,Orthodox,Apr 12 1990,3.08,2.48,57,35,2.54,53,46,0.1
2143,Heather Clark,Record: 7-6-0,"5'' 6'"",115,64,Orthodox,Sep 19 1980,3.69,0.33,49,4,5.62,80,50,0.3
2144,Dominic Clark,Record: 10-7-0,"5'' 10'"",155,,"",Aug 01 1985,0,0,0,0,0,0,0,0
2145,Mychal Clark,Record: 10-14-0,"6'' 3'"",224,,Orthodox,--,5.8,0,56,0,2.9,0,59,0
2146,Logan Clark,Record: 18-6-0,"6'' 2'"",185,,Orthodox,Feb 16 1985,2.2,0.31,54,100,1.49,30,53,2.1
2147,Laverne Clark,Record: 27-21-1,"5'' 11'"",170,,Orthodox,Dec 02 1973,0,0,0,0,0,0,0,0
2148,Johnny Cisneros,Record: 9-6-0,"5'' 11'"",170,,"",Feb 05 1980,0,0,0,0,0,0,0,0
2149,Misha Cirkunov,Record: 15-8-0,"6'' 3'"",185,77,Orthodox,Feb 27 1987,3.87,4.25,51,43,3,76,57,1.8
2150,Nikolajus Cilkinas,Record: 2-6-0,--,,,Orthodox,--,0,0,0,0,5.88,0,16,0
2151,Branko Cikatic,Record: 0-2-0,"6'' 1'"",215,,Orthodox,Oct 03 1954,0,0,0,0,0,0,0,0
2152,Hannah Cifers,Record: 10-7-0,"5'' 1'"",115,62,Orthodox,Jun 26 1992,4.99,0.26,44,100,5.39,64,52,0.3
2153,Mike Ciesnolevicz,Record: 19-4-0 (1 NC),"6'' 0'"",235,,Orthodox,Oct 28 1979,0.51,0,50,0,4.62,20,57,5.1
2154,Steven Ciaccio,Record: 4-4-0,"6'' 0'"",170,,"",--,0,0,0,0,0,0,0,0
2155,Cameron Church,Record: 4-1-0,"5'' 11'"",155,72,Orthodox,Sep 27 1990,4,0,40,0,4.93,60,50,1
2156,Murad Chunkaiev,Record: 8-4-0,"5'' 11'"",185,,Orthodox,--,0.85,8.53,16,100,3.41,0,66,0
2157,Anthony Christodoulou,Record: 12-7-0,"5'' 9'"",155,,Orthodox,Jul 30 1987,2.19,0,26,0,5.9,40,45,0
2158,Dan Christison,Record: 20-7-0,"6'' 8'"",265,,Orthodox,Apr 26 1972,4.23,0,51,0,3.88,37,54,1.1
2159,Joachim Christensen,Record: 14-6-0,"6'' 3'"",205,76,Orthodox,Nov 07 1978,3.78,0,41,0,3.29,0,46,0
2160,Will Chope,Record: 34-13-0,"6'' 4'"",145,,Switch,Sep 08 1990,4.43,0,27,0,9.93,0,46,0
2161,Katlyn Chookagian,Record: 18-4-0,"5'' 9'"",125,68,Orthodox,Dec 28 1988,4.56,0.28,35,15,4.26,54,63,0.4
2162,Ryo Chonan,Record: 22-13-0,"5'' 9'"",170,70,Orthodox,Oct 08 1976,2.57,0.61,43,41,2.25,39,60,0.3
2163,John Cholish,Record: 8-3-0,"5'' 11'"",155,74,Orthodox,Dec 17 1983,2.65,1.82,49,31,2.29,78,73,0.4
2164,SeungGuk Choi,Record: 3-1-0,--,125,,"",--,0,0,0,0,0,0,0,0
2165,SeungWoo Choi,Record: 10-4-0,"6'' 0'"",145,74,Orthodox,Nov 03 1992,3.38,0.88,40,57,2.91,66,43,0
2166,Dooho Choi,Record: 14-4-0,"5'' 10'"",145,70,Orthodox,Apr 10 1991,5.32,0.41,51,20,6.38,50,53,0
2167,Hong Man Choi,Record: 4-5-0,"7'' 2'"",330,,Orthodox,Oct 30 1980,1.32,0.71,26,100,1.46,84,36,0
2168,Mu Bae Choi,Record: 12-6-0,"6'' 2'"",230,,Orthodox,Jun 27 1970,1.55,3.12,49,75,3.65,60,44,1
2169,Sako Chivitchian,Record: 8-1-0,"5'' 11'"",155,,"",Mar 11 1984,2.4,0,27,0,4.8,100,46,0
2170,Khamzat Chimaev,Record: 11-0-0,"6'' 2'"",170,75,Orthodox,May 01 1994,7.89,3.23,59,66,4.3,100,41,2.7
2171,Giga Chikadze,Record: 14-3-0,"6'' 0'"",145,74,Orthodox,Aug 25 1988,4.05,0.26,42,33,3.35,69,62,0.3
2172,Michael Chiesa,Record: 18-6-0,"6'' 1'"",170,75,Southpaw,Dec 07 1987,1.88,3.39,41,54,1.67,60,54,1
2173,Macy Chiasson,Record: 9-2-0,"5'' 11'"",145,72,Orthodox,Jul 27 1991,3.7,1.95,45,33,2.56,64,46,0.4
2174,Mark Cherico,Record: 11-1-0,"5'' 7'"",145,69,Orthodox,May 12 1986,3.69,5.03,34,50,7.37,0,56,0
2175,Ion Cherdivara,Record: 1-1-0,--,205,,"",--,0,0,0,0,0,0,0,0
2176,Fabio Cherant,Record: 7-4-0,"6'' 1'"",205,74,Southpaw,Nov 25 1994,1.35,0,40,0,4.89,0,38,0
2177,Albert Cheng,Record: 7-4-0,"5'' 11'"",170,,Orthodox,Feb 07 1985,1,0,41,0,2.6,0,71,0
2178,Gabriel Checco,Record: 10-2-0,"6'' 1'"",185,,Switch,Apr 03 1986,0,0,0,0,0,0,0,0
2179,Danny Chavez,Record: 11-4-1,"5'' 8'"",145,67,Orthodox,Mar 14 1987,2.87,2,38,60,3.84,87,50,0
2180,Emilio Chavez,Record: 12-9-0,"5'' 9'"",145,,"",--,2.73,3,48,50,1.53,0,54,0
2181,Ernest Chavez,Record: 10-2-0,"5'' 8'"",145,70,Orthodox,Jun 27 1983,2.79,0.89,40,33,3.89,50,59,0
2182,Dan Charles,Record: 10-6-1,"6'' 2'"",228,,"",Sep 24 1985,2.82,0,45,0,3.51,31,44,0
2183,Joe Charles,Record: 6-13-0,"6'' 1'"",260,,Southpaw,--,0,0,0,0,0,0,0,0
2184,Donnie Chappell,Record: 0-1-0,"5'' 11'"",178,,Southpaw,--,0,0,0,0,0,0,0,0
2185,Michael Chandler,Record: 23-7-0,"5'' 8'"",155,71,Orthodox,Apr 24 1986,5.17,1.83,46,36,4.87,71,45,1.1
2186,Alex Chambers,Record: 5-5-0,"5'' 3'"",115,63,Southpaw,Oct 25 1978,2.97,2.31,54,41,5.1,53,50,1
2187,Ansar Chalangov,Record: 14-5-0,"5'' 9'"",170,,Orthodox,Oct 30 1979,0.68,0,66,0,1.69,0,54,7.6
2188,Luan Chagas,Record: 15-3-1,"6'' 0'"",170,75,Orthodox,Jun 17 1993,4.16,0.32,47,12,3.19,85,62,0.3
2189,Jared Chaffee,Record: 5-2-0,"5'' 10'"",155,,"",Dec 15 1984,0,0,0,0,0,0,0,0
2190,Donald Cerrone,Record: 36-16-0 (2 NC),"6'' 1'"",155,73,Orthodox,Mar 29 1983,4.43,1.18,46,33,4.49,74,53,1.2
2191,Adam Cella,Record: 6-8-0,"6'' 2'"",170,,"",Jun 26 1985,1.91,3.92,42,75,2.61,50,51,1.3
2192,Henry Cejudo,Record: 16-2-0,"5'' 4'"",135,64,Orthodox,Feb 09 1987,3.92,2.12,45,33,2.77,93,65,0.2
2193,Yosdenis Cedeno,Record: 10-6-1,"5'' 8'"",155,69,Orthodox,Feb 12 1985,1.64,0,29,0,1.6,31,67,0.3
2194,Magnus Cedenblad,Record: 14-5-0,"6'' 5'"",185,79,Orthodox,Apr 10 1982,2.38,2.87,51,64,3.02,66,40,1
2195,Rafael Cavalcante,Record: 12-7-0 (1 NC),"6'' 1'"",205,74,Orthodox,Apr 14 1980,2.71,0.6,53,40,3.62,63,49,0.1
2196,Gesias Cavalcante,Record: 21-10-1 (2 NC),"5'' 8'"",155,71,Orthodox,Jul 06 1983,1.98,1.25,35,36,3.11,66,51,1.1
2197,Luke Caudillo,Record: 17-17-0,"5'' 7'"",155,,Orthodox,Nov 30 1980,1.97,0.44,28,20,5.07,85,55,0
2198,Nick Catone,Record: 10-4-0,"6'' 0'"",185,72,Southpaw,Sep 01 1981,2.11,3.71,44,44,2.32,83,63,0.5
2199,Tim Catalfo,Record: 4-2-0,"5'' 11'"",235,,Orthodox,--,0.39,0,100,0,0.77,0,33,0
2200,Jenna Castillo,Record: 1-0-0,"5'' 2'"",125,,"",May 05 1982,3.24,1.68,56,100,2.01,100,57,0
2201,Raul Castillo,Record: 7-1-0,"5'' 11'"",185,,Orthodox,--,1.47,0,48,0,3.27,0,60,0
2202,Danny Castillo,Record: 17-10-0,"5'' 9'"",155,71,Orthodox,Aug 25 1979,2.57,2.95,42,38,1.96,63,62,0.2
2203,Gil Castillo,Record: 8-5-0,"5'' 9'"",170,,Southpaw,Oct 21 1965,0.6,3.33,45,45,2.22,50,44,0
2204,Eric Castile,Record: 3-2-0,"5'' 8'"",145,,"",--,0,0,0,0,0,0,0,0
2205,John Castaneda,Record: 19-5-0,"5'' 6'"",135,71,Switch,Dec 18 1991,4.38,0.65,46,22,4.53,63,56,0.3
2206,Joe Cason,Record: 9-1-0,"6'' 3'"",205,,"",Jan 19 1988,4.17,0,55,0,10.83,0,23,0
2207,Dwayne Cason,Record: 1-1-0,"5'' 10'"",212,,Orthodox,--,0,0,0,0,0,0,0,0
2208,Bendy Casimir,Record: 20-14-2,"5'' 5'"",145,,Southpaw,Jun 10 1980,0.74,0,27,0,3.42,100,54,0
2209,Brandon Cash,Record: 10-4-0,"6'' 5'"",255,,Orthodox,--,5.42,10.17,72,66,0.68,0,33,0
2210,Cortney Casey,Record: 10-9-0,"5'' 7'"",125,67,Orthodox,May 05 1987,4.46,0.26,39,27,4.03,38,55,0.5
2211,Kevin Casey,Record: 9-5-2 (2 NC),"5'' 11'"",185,77,Southpaw,Jun 15 1981,2.27,0.79,53,22,3.76,27,46,0.4
2212,Johnny Case,Record: 22-6-0,"5'' 10'"",155,72,Orthodox,Jun 28 1989,3.95,1.7,38,45,2.66,72,61,0.2
2213,Shane Carwin,Record: 12-2-0,"6'' 2'"",265,80,Orthodox,Jan 04 1975,4.38,1.42,47,33,3.53,42,53,0
2214,Rafael Carvalho,Record: 14-1-0,"6'' 3'"",185,,"",Jul 27 1986,1.94,2.77,50,40,1.84,70,54,0
2215,Antonio Carvalho,Record: 15-6-0,"5'' 9'"",145,70,Orthodox,May 30 1979,3.03,0,29,0,3.62,100,64,0
2216,Bruno Carvalho,Record: 10-5-0,"5'' 8'"",154,,"",Jun 07 1982,0.6,0,45,0,0.93,66,53,4
2217,Shonie Carter,Record: 51-31-7 (1 NC),"5'' 10'"",170,,Southpaw,May 03 1972,1.62,0.75,36,66,2.32,75,47,0
2218,Scott Carson,Record: 4-2-0,"6'' 2'"",215,,"",--,0.62,0,66,0,6.22,0,23,0
2219,Jonny Carson,Record: 11-7-0,"5'' 10'"",155,,"",--,0,0,0,0,0,0,0,0
2220,Roger Carroll,Record: 16-14-0,"5'' 10'"",170,,"",--,7.62,0,61,0,10.48,100,43,0
2221,Cain Carrizosa,Record: 10-3-0,"5'' 8'"",155,,Orthodox,Jul 22 1986,2.72,0,42,0,5.8,14,51,0
2222,Cody Carrillo,Record: 11-16-0,"5'' 10'"",155,,"",--,0,0,0,0,0,0,0,0
2223,Gabriel Carrasco,Record: 7-0-0,"5'' 6'"",135,,"",--,4.15,0,37,0,1.53,100,80,0
