id,fighter_url,fighter_name,fighter_record,height,weight,reach,stance,date_of_birth,slpm,td_avg,strike_acc,td_acc,sapm,td_def,strike_def,sub_avg
3702,http://ufcstats.com/fighter-details/35cc17760b06f36d,Landon Showalter,Record: 11-19-1,"6' 0""",185,,,Jun 14 1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,http://ufcstats.com/fighter-details/b8a85389d115e35a,Jack Shore,Record: 17-1-0,"5' 8""",135,71,Orthodox,Feb 06 1995,3.84,3.42,58.0,40.0,2.2,79.0,57.0,0.7
3704,http://ufcstats.com/fighter-details/1a54231796e24a3f,Liudvik Sholinian,Record: 9-4-1,"5' 10""",135,71,Orthodox,Jan 20 1990,2.5,0.0,30.0,0.0,5.67,66.0,55.0,0.0
3705,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,Record: 14-17-5,"5' 8""",195,,Orthodox,Jan 31 1974,1.03,1.79,34.0,73.0,2.63,82.0,53.0,0.4
3706,http://ufcstats.com/fighter-details/821cd80aab70d5f9,Josh Shockman,Record: 6-3-0,"6' 4""",235,,Southpaw,Dec 29 1980,0.87,0.0,32.0,0.0,0.87,23.0,58.0,0.0
3707,http://ufcstats.com/fighter-details/1d36f1ac66cf689d,Josh Shockley,Record: 11-4-0,"6' 1""",155,,Orthodox,Nov 15 1989,1.4,0.0,33.0,0.0,1.75,61.0,60.0,0.8
3708,http://ufcstats.com/fighter-details/ed3ea649b34ddb6c,Alexander Shlemenko,Record: 56-9-0 (1 NC),"5' 11""",185,,,May 20 1984,4.36,0.0,60.0,0.0,1.71,0.0,63.0,0.0
3709,http://ufcstats.com/fighter-details/ad863b0d57952c57,Wes Shivers,Record: 7-1-0,"6' 8""",,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,http://ufcstats.com/fighter-details/a79bfbc01b2264d6,Yuya Shirai,Record: 26-14-2,"5' 8""",168,,Orthodox,Apr 02 1980,1.02,0.0,100.0,0.0,4.07,0.0,55.0,0.0
3711,http://ufcstats.com/fighter-details/d9e1942637bd57a4,Raja Shippen,Record: 18-11-1,"5' 6""",145,,,Oct 07 1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,http://ufcstats.com/fighter-details/a9a314cc77d90b6e,Wade Shipp,Record: 11-5-0,"6' 3""",245,,Orthodox,Feb 09 1975,4.29,0.0,86.0,0.0,2.14,75.0,0.0,0.0
3713,http://ufcstats.com/fighter-details/10657c60ce349e0f,Shunichi Shimizu,Record: 30-18-11 (1 NC),"5' 5""",135,,Orthodox,Jan 31 1985,0.14,0.0,33.0,0.0,4.68,0.0,30.0,0.0
3714,http://ufcstats.com/fighter-details/5d1700cfbaafbe06,Henrique Shiguemoto,Record: 13-4-1,"5' 11""",185,72,Orthodox,Jun 22 1989,3.6,0.0,33.0,0.0,6.0,50.0,16.0,0.0
3715,http://ufcstats.com/fighter-details/fe435e440b5de0ff,Jake Shields,Record: 31-9-1 (1 NC),"6' 0""",170,72,Orthodox,Jan 09 1979,2.45,2.83,36.0,29.0,1.8,35.0,56.0,1.2
3716,http://ufcstats.com/fighter-details/d4da8995fc91e7ef,Katsuyori Shibata,Record: 4-11-1,"6' 0""",168,,Orthodox,Nov 17 1979,2.06,0.49,35.0,50.0,2.4,53.0,53.0,0.7
3717,http://ufcstats.com/fighter-details/d7338bcb141abd2c,Antonina Shevchenko,Record: 10-4-0,"5' 8""",125,67,Southpaw,Nov 20 1984,3.86,0.43,55.0,42.0,2.93,53.0,52.0,0.4
3718,http://ufcstats.com/fighter-details/132deb59abae64b1,Valentina Shevchenko,Record: 23-4-1,"5' 5""",125,66,Southpaw,Mar 07 1988,3.28,2.56,52.0,63.0,2.11,71.0,62.0,0.4
3719,http://ufcstats.com/fighter-details/01b352b6a9074d5c,Chase Sherman,Record: 16-12-0,"6' 4""",250,78,Orthodox,Nov 16 1989,6.04,0.09,45.0,50.0,6.65,74.0,52.0,0.0
3720,http://ufcstats.com/fighter-details/029880cdbf5ca089,Sean Sherk,Record: 36-4-1,"5' 6""",155,67,Orthodox,Aug 05 1973,2.17,4.09,35.0,46.0,2.71,56.0,55.0,0.4
3721,http://ufcstats.com/fighter-details/a0c64f272b65d441,Eric Shelton,Record: 12-6-0,"5' 6""",125,68,Orthodox,Feb 02 1991,2.57,2.83,42.0,51.0,1.88,46.0,63.0,0.2
3722,http://ufcstats.com/fighter-details/285e32e41f61a5b1,Jason Sharp,Record: 3-3-0,--,205,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,http://ufcstats.com/fighter-details/5a7350645bc9bd6e,Shang Zhifa,Record: 32-8-0,"5' 7""",125,63,Orthodox,Mar 15 1986,1.27,2.0,32.0,100.0,1.27,0.0,60.0,0.0
3724,http://ufcstats.com/fighter-details/fcaae0385b514f11,Frank Shamrock,Record: 23-10-2,"5' 10""",185,,Orthodox,Dec 08 1972,4.75,0.35,53.0,50.0,4.66,37.0,57.0,1.1
3725,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,Ken Shamrock,Record: 28-17-2,"6' 1""",205,72,Orthodox,Feb 11 1964,1.47,0.94,46.0,60.0,4.3,44.0,39.0,2.5
3726,http://ufcstats.com/fighter-details/ece280745f8727b8,Kamal Shalorus,Record: 9-5-2,"5' 8""",155,68,Orthodox,Aug 27 1972,3.06,2.07,32.0,50.0,2.99,80.0,70.0,0.0
3727,http://ufcstats.com/fighter-details/f300763147320d12,Liliya Shakirova,Record: 8-2-0,"5' 4""",125,65,Orthodox,Oct 24 1991,2.7,0.0,30.0,0.0,2.58,0.0,74.0,0.0
3728,http://ufcstats.com/fighter-details/da4628f173337902,Don Shainis,Record: 12-5-0,"5' 6""",145,67,Orthodox,Sep 16 1990,3.42,0.97,50.0,25.0,5.87,20.0,31.0,1.9
3729,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af,Leon Shahbazyan,Record: 7-2-0,"6' 4""",170,74,Orthodox,Nov 18 1995,6.33,1.46,52.0,50.0,8.18,0.0,32.0,0.0
3730,http://ufcstats.com/fighter-details/4144798612ef96e5,Edmen Shahbazyan,Record: 12-4-0,"6' 2""",185,75,Orthodox,Nov 20 1997,3.46,2.17,51.0,39.0,4.13,63.0,43.0,0.6
3731,http://ufcstats.com/fighter-details/5c38639f860a5542,Scott Shaffer,Record: 0-1-0,"5' 7""",145,,Orthodox,--,2.4,0.0,67.0,0.0,0.53,72.0,50.0,3.0
3732,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b,Rosi Sexton,Record: 13-5-0,"5' 3""",135,,Orthodox,Jul 16 1977,3.31,0.75,39.0,10.0,7.42,80.0,41.0,0.0
3733,http://ufcstats.com/fighter-details/c670aa48827d6be6,Dan Severn,Record: 101-19-1,"6' 2""",250,,Southpaw,Jun 08 1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,http://ufcstats.com/fighter-details/dadaeb402526dca5,Carl Seumanutafa,Record: 10-8-0,"6' 1""",255,,Orthodox,--,0.0,0.0,0.0,0.0,3.33,0.0,75.0,0.0
3735,http://ufcstats.com/fighter-details/0ccab7c889ede9ea,Fredy Serrano,Record: 3-2-0,"5' 3""",125,65,Orthodox,Sep 22 1979,1.58,2.84,26.0,25.0,1.89,84.0,61.0,0.0
3736,http://ufcstats.com/fighter-details/e7ec11096eac0282,Adrian Serrano,Record: 56-29-4,"5' 8""",170,,,Dec 23 1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,http://ufcstats.com/fighter-details/1975c2272ba40e71,Nick Serra,Record: 7-3-0,"5' 9""",170,,Orthodox,Mar 27 1978,0.0,1.0,0.0,10.0,1.73,0.0,43.0,2.0
3738,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Matt Serra,Record: 11-7-0,"5' 6""",170,68,Orthodox,Jun 02 1974,1.98,2.05,39.0,20.0,2.64,38.0,46.0,0.9
3739,http://ufcstats.com/fighter-details/efab191f204ffa17,Nicholas Sergiacomi,Record: 1-1-0,--,170,,,--,4.38,0.0,55.0,0.0,3.94,0.0,59.0,0.0
3740,http://ufcstats.com/fighter-details/253d3f9e97ca149a,Alex Serdyukov,Record: 8-5-0,"6' 2""",170,74,Orthodox,May 24 1980,4.94,1.84,48.0,55.0,3.1,67.0,46.0,1.8
3741,http://ufcstats.com/fighter-details/b23fca14c7b79935,Ivan Serati,Record: 12-4-0,"6' 0""",205,,Orthodox,--,0.86,0.0,26.0,0.0,5.33,0.0,29.0,0.0
3742,http://ufcstats.com/fighter-details/2f04c4183523be2e,Ray Seraille,Record: 8-9-0,"6' 3""",246,,,--,5.29,0.0,27.0,0.0,17.65,0.0,41.0,0.0
3743,http://ufcstats.com/fighter-details/88b250ba222c3a98,Kim In Seok,Record: 3-6-0,"5' 6""",145,,Orthodox,--,0.87,0.0,37.0,0.0,5.19,0.0,60.0,0.0
3744,http://ufcstats.com/fighter-details/762572d67204fadb,YeDam Seo,Record: 6-3-0,"5' 2""",115,63,Orthodox,Mar 20 1992,0.33,0.0,15.0,0.0,2.27,0.0,55.0,0.0
3745,http://ufcstats.com/fighter-details/3ed134d85dfbd7b4,Brandon Sene,Record: 2-2-0,"5' 11""",205,,,May 21 1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,http://ufcstats.com/fighter-details/51b1e2fd9872005b,Mackens Semerzier,Record: 8-4-0 (1 NC),"5' 9""",145,72,Orthodox,Nov 03 1980,2.91,2.14,45.0,50.0,3.48,50.0,46.0,2.1
3747,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd,Andrei Semenov,Record: 34-9-2,"6' 0""",185,,Orthodox,Jun 17 1977,0.78,1.74,15.0,80.0,2.44,55.0,60.0,0.4
3748,http://ufcstats.com/fighter-details/4aa58269d0664b5b,Matthew Semelsberger,Record: 11-6-0,"6' 1""",170,75,Switch,Nov 23 1992,4.06,1.02,43.0,58.0,4.36,50.0,55.0,0.1
3749,http://ufcstats.com/fighter-details/0359313549d230a1,Pete Sell,Record: 10-7-0,"5' 11""",170,75,Orthodox,Aug 05 1982,2.6,0.91,42.0,21.0,3.65,47.0,51.0,0.9
3750,http://ufcstats.com/fighter-details/348dff4e03bd18c6,Stefan Sekulic,Record: 12-4-0,"6' 0""",170,75,Southpaw,Feb 12 1992,1.83,2.0,50.0,33.0,2.83,25.0,64.0,0.5
3751,http://ufcstats.com/fighter-details/5e1062e066c601e6,Tetsuya Seki,Record: 14-8-1,"5' 10""",155,,,Feb 08 1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,http://ufcstats.com/fighter-details/e4bb7e483c4ad318,Brendan Seguin,Record: 23-19-1,"6' 0""",185,,,Jul 03 1976,2.6,5.0,45.0,62.0,0.6,100.0,84.0,0.0
3753,http://ufcstats.com/fighter-details/646d5dbe509accd4,Ray Sefo,Record: 2-2-0,"6' 0""",240,,Orthodox,Feb 15 1971,0.86,0.0,31.0,0.0,1.71,66.0,72.0,0.0
3754,http://ufcstats.com/fighter-details/d6b68eaf4b68b160,Rony Sefo,Record: 0-2-0,"5' 9""",225,,Orthodox,--,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0
3755,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf,Neil Seery,Record: 16-13-0,"5' 4""",125,64,Orthodox,Aug 30 1979,3.56,0.78,41.0,27.0,3.79,53.0,58.0,1.6
3756,http://ufcstats.com/fighter-details/55e94a9b525dcf45,Kenneth Seegrist,Record: 4-7-0,"6' 0""",185,,Orthodox,--,3.21,0.0,66.0,0.0,1.28,40.0,0.0,14.4
3757,http://ufcstats.com/fighter-details/d1ce40aca99a9b70,Matt Secor,Record: 8-4-0,"6' 0""",170,,,Sep 26 1986,0.51,3.03,20.0,100.0,0.81,0.0,50.0,3.0
3758,http://ufcstats.com/fighter-details/0c01568b1ac77bff,Mike Seal,Record: 13-15-1 (1 NC),"6' 4""",185,,Orthodox,--,5.5,0.0,68.0,0.0,3.33,33.0,50.0,0.0
3759,http://ufcstats.com/fighter-details/0b235384fe23fc9c,Greg Scott,Record: 3-4-0,"5' 9""",145,,,--,3.9,11.69,55.0,100.0,7.79,0.0,37.0,0.0
3760,http://ufcstats.com/fighter-details/34e552520a934063,Brad Scott,Record: 11-6-0,"6' 1""",170,76,Orthodox,Jun 24 1989,3.52,0.32,41.0,15.0,4.31,63.0,57.0,0.7
3761,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,Justin Scoggins,Record: 11-5-0,"5' 7""",125,66,Southpaw,May 02 1992,3.56,3.42,51.0,63.0,2.16,82.0,55.0,0.5
3762,http://ufcstats.com/fighter-details/79cbdf233e5e0496,Eric Schwartz,Record: 2-0-0,--,205,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9,Brian Schwartz,Record: 1-1-0,"6' 3""",170,,Orthodox,--,1.27,0.0,44.0,0.0,0.87,50.0,45.0,1.0
3764,http://ufcstats.com/fighter-details/c1684f00c626f4c0,Mark Schultz,Record: 1-1-0,"5' 9""",200,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,http://ufcstats.com/fighter-details/e44c679c30403cba,Lacey Schuckman,Record: 11-10-0,"5' 3""",125,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,http://ufcstats.com/fighter-details/040426baba8a45e8,Nate Schroeder,Record: 11-10-0,"6' 1""",230,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,http://ufcstats.com/fighter-details/d86e913c548c07c2,Bob Schrijber,Record: 20-17-1,"6' 0""",240,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,http://ufcstats.com/fighter-details/5a558ba1ff5e9121,Darrill Schoonover,Record: 14-8-0,"6' 2""",220,,Orthodox,Jul 18 1985,1.2,0.0,33.0,0.0,4.35,50.0,38.0,1.1
3769,http://ufcstats.com/fighter-details/fdfef29ba17ee525,Alex Schoenauer,Record: 15-10-0,"6' 3""",185,,Orthodox,May 05 1976,1.22,0.0,40.0,0.0,2.27,22.0,42.0,4.9
3770,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,Record: 16-7-0 (1 NC),"5' 8""",125,70,Orthodox,Jan 15 1990,4.24,0.63,39.0,44.0,4.46,46.0,55.0,1.1
3771,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed,Colleen Schneider,Record: 11-7-0,--,135,,,--,2.17,2.5,48.0,50.0,2.5,60.0,50.0,0.0
3772,http://ufcstats.com/fighter-details/bd02e222a6166d50,Daniel Schmitt,Record: 2-3-0,--,185,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,http://ufcstats.com/fighter-details/89ea01f5a7ada40c,Adam Schindler,Record: 10-6-0,"5' 8""",155,,,May 19 1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2,Semmy Schilt,Record: 26-14-1,"6' 10""",265,,Orthodox,Oct 27 1973,1.2,0.0,50.0,0.0,1.31,47.0,53.0,1.1
3775,http://ufcstats.com/fighter-details/f41fad444939056b,Joe Schilling,Record: 2-5-0,"6' 3""",185,,,--,2.84,0.0,52.0,0.0,2.64,44.0,48.0,0.0
3776,http://ufcstats.com/fighter-details/de12bd65e2f46478,Pat Schilling,Record: 5-2-0,"5' 8""",145,,Orthodox,Aug 28 1988,1.87,0.0,26.0,0.0,8.24,0.0,52.0,0.0
3777,http://ufcstats.com/fighter-details/1208ffc5be6e31ad,Samy Schiavo,Record: 10-6-0,"5' 8""",155,,Orthodox,Dec 24 1975,1.68,0.94,34.0,50.0,2.62,66.0,38.0,0.9
3778,http://ufcstats.com/fighter-details/0bc7e61d204f2137,Fabiano Scherner,Record: 11-10-0 (3 NC),"6' 3""",257,,Orthodox,Jun 30 1972,1.31,1.09,31.0,33.0,3.2,40.0,38.0,0.0
3779,http://ufcstats.com/fighter-details/a3244e3238541482,Antonio Schembri,Record: 5-5-0,"5' 9""",205,,Orthodox,Jun 01 1974,0.72,1.31,26.0,40.0,2.12,0.0,55.0,0.4
3780,http://ufcstats.com/fighter-details/a296ad1d238d97df,Matheus Scheffel,Record: 14-7-0,"6' 2""",205,75,Orthodox,Nov 04 1992,1.33,0.0,36.0,0.0,3.0,100.0,47.0,0.0
3781,http://ufcstats.com/fighter-details/89a407032911e27e,Brendan Schaub,Record: 10-5-0,"6' 4""",245,78,Orthodox,Mar 18 1983,2.92,2.32,37.0,46.0,2.22,72.0,57.0,0.4
3782,http://ufcstats.com/fighter-details/66e981516e2476d1,Eric Schambari,Record: 15-6-0,"5' 11""",185,,Orthodox,Apr 22 1978,1.43,3.0,42.0,42.0,1.07,0.0,54.0,1.0
3783,http://ufcstats.com/fighter-details/030f08370fd1c2bb,Kerry Schall,Record: 24-13-0 (1 NC),"6' 2""",265,,Orthodox,Aug 09 1971,0.94,0.0,11.0,0.0,4.84,0.0,63.0,0.0
3784,http://ufcstats.com/fighter-details/f59f1d3a2ff13edd,Eric Schafer,Record: 14-8-2,"6' 3""",185,76,Orthodox,Sep 20 1977,1.89,1.81,34.0,36.0,3.38,50.0,56.0,1.8
3785,http://ufcstats.com/fighter-details/771b60ff889661c8,Mark Scanlon,Record: 9-2-0,"5' 9""",170,,Orthodox,--,2.2,3.0,35.0,75.0,3.33,25.0,48.0,2.0
3786,http://ufcstats.com/fighter-details/72b7c071910990b1,Brandon Sayles,Record: 5-1-0,"6' 5""",265,,,Apr 23 1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,http://ufcstats.com/fighter-details/5b8ba8f5512893b1,Matt Sayles,Record: 8-4-0,"5' 7""",155,68,Orthodox,Feb 21 1994,4.83,0.36,41.0,16.0,2.81,81.0,61.0,0.7
3788,http://ufcstats.com/fighter-details/402ea3b5ee233852,Lumumba Sayers,Record: 6-5-0,"6' 0""",185,,,Jun 30 1978,2.54,7.63,41.0,75.0,2.37,0.0,48.0,2.5
3789,http://ufcstats.com/fighter-details/b35a159f525764eb,Chris Saunders,Record: 16-8-0,"5' 8""",155,,,Mar 11 1986,1.48,3.7,22.0,100.0,2.96,0.0,75.0,0.0
3790,http://ufcstats.com/fighter-details/4fe9492959834bf7,Chad W. Saunders,Record: 7-2-0,"5' 10""",170,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,http://ufcstats.com/fighter-details/484acc7b0f856ce9,Ben Saunders,Record: 22-13-2,"6' 2""",170,77,Orthodox,Apr 13 1983,3.23,0.2,50.0,40.0,3.58,66.0,51.0,1.3
3792,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6,Townsend Saunders,Record: 0-2-0,"5' 5""",170,,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,http://ufcstats.com/fighter-details/36ab6af06e312b41,Tom Sauer,Record: 25-12-0,"6' 1""",263,,,Nov 11 1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,http://ufcstats.com/fighter-details/f6f9d41669dd3eaa,Jeimeson Saudino,Record: 8-5-0,"5' 6""",135,,,Mar 05 1991,0.66,2.47,30.0,50.0,0.82,0.0,84.0,2.5
3795,http://ufcstats.com/fighter-details/8abac218746e04ca,Takashi Sato,Record: 16-7-0,"5' 10""",170,73,Southpaw,Jun 09 1990,2.21,0.76,41.0,37.0,3.73,60.0,44.0,0.0
3796,http://ufcstats.com/fighter-details/276c60b14b571dd4,Takenori Sato,Record: 19-11-7 (1 NC),"5' 10""",170,,Southpaw,Jun 08 1985,0.46,0.0,33.0,0.0,12.92,0.0,9.0,0.0
3797,http://ufcstats.com/fighter-details/f4a031ac205ac580,Masaaki Satake,Record: 1-8-1,"6' 1""",220,,Orthodox,Aug 17 1965,1.4,0.0,35.0,0.0,3.76,58.0,41.0,0.0
3798,http://ufcstats.com/fighter-details/b7bcf6dfbbb7c16c,Keisuke Sasu,Record: 11-3-1,"5' 5""",145,69,Switch,Sep 30 1994,2.76,3.76,49.0,40.0,2.42,61.0,48.0,1.9
3799,http://ufcstats.com/fighter-details/7b143a54451263d9,Paul Sass,Record: 14-2-0,"6' 0""",155,73,Orthodox,Aug 04 1988,0.53,0.53,26.0,16.0,1.9,33.0,51.0,7.4
3800,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,Yuta Sasaki,Record: 21-6-2,"5' 10""",125,71,Southpaw,Oct 07 1989,2.16,3.03,41.0,43.0,2.5,41.0,50.0,1.2
3801,http://ufcstats.com/fighter-details/23bd78c3f89bdb54,Kyosuke Sasaki,Record: 3-7-4,"5' 7""",183,,Southpaw,--,0.33,0.0,45.0,0.0,0.93,0.0,46.0,0.0
3802,http://ufcstats.com/fighter-details/e5c38954c006f15c,Yuki Sasaki,Record: 25-22-2,"6' 2""",185,,Orthodox,Sep 12 1976,1.09,0.43,43.0,100.0,1.2,66.0,57.0,0.0
3803,http://ufcstats.com/fighter-details/2097b1a5ff47dfb0,Alexander Sarnavskiy,Record: 35-6-0,"5' 11""",155,,,Jan 17 1989,1.43,0.0,66.0,0.0,2.06,75.0,42.0,0.0
3804,http://ufcstats.com/fighter-details/026b4f7049085842,Harris Sarmiento,Record: 36-26-0,"5' 9""",155,,Orthodox,Sep 09 1983,0.84,2.36,25.0,60.0,3.46,57.0,36.0,0.0
3805,http://ufcstats.com/fighter-details/4f4dac51adc1af4f,Diego Saraiva,Record: 22-20-1,"5' 6""",155,,Orthodox,Apr 23 1982,1.64,1.33,32.0,40.0,3.58,0.0,62.0,0.7
3806,http://ufcstats.com/fighter-details/57186c150c645200,Jeka Saragih,Record: 13-3-0,"5' 8""",145,69,Orthodox,Jan 01 1995,2.77,1.89,51.0,100.0,2.56,60.0,42.0,0.6
3807,http://ufcstats.com/fighter-details/7e47047d0971d566,Daniel Sarafian,Record: 10-6-0,"5' 9""",185,73,Orthodox,Aug 21 1982,2.23,0.36,46.0,7.0,3.1,53.0,58.0,0.7
3808,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc,Bob Sapp,Record: 11-20-0,"6' 5""",350,,Orthodox,Sep 22 1974,3.19,0.58,55.0,100.0,1.88,72.0,49.0,0.0
3809,http://ufcstats.com/fighter-details/1d147d4163a6989b,Nick Sanzo,Record: 1-1-0,"5' 9""",190,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,http://ufcstats.com/fighter-details/5078e1dacf9d25f4,Luana Santos,Record: 6-1-0,"5' 6""",125,67,Orthodox,Apr 16 2000,17.1,0.0,60.0,0.0,6.52,100.0,68.0,0.0
3811,http://ufcstats.com/fighter-details/f2f140ce7532e327,Gabriel Santos,Record: 10-2-0,"5' 9""",145,70,Orthodox,Nov 28 1996,4.46,4.34,55.0,46.0,6.03,66.0,44.0,1.2
3812,http://ufcstats.com/fighter-details/b67d6bacc68d4c92,Daniel Santos,Record: 12-2-0,"5' 7""",135,67,Orthodox,Mar 12 1995,4.26,1.9,37.0,50.0,5.12,73.0,50.0,0.0
3813,http://ufcstats.com/fighter-details/78719f6663ad9160,Edivan Santos,Record: 12-3-1 (1 NC),"6' 4""",248,78,Orthodox,May 03 1992,1.55,0.0,48.0,0.0,7.09,25.0,26.0,0.0
3814,http://ufcstats.com/fighter-details/4cb79988b2a9bd07,Marilia Santos,Record: 10-3-0,"5' 4""",125,,Orthodox,Dec 12 1992,4.4,1.0,54.0,100.0,4.07,66.0,53.0,1.0
3815,http://ufcstats.com/fighter-details/f7467152fd9f18a2,Taila Santos,Record: 19-3-0,"5' 6""",125,68,Orthodox,Jun 22 1993,3.39,2.0,48.0,76.0,2.64,86.0,58.0,1.1
3816,http://ufcstats.com/fighter-details/3143bf892608139a,Yana Santos,Record: 14-8-0 (1 NC),"5' 6""",135,68,Orthodox,Nov 11 1989,4.16,1.11,56.0,53.0,3.03,42.0,50.0,0.1
3817,http://ufcstats.com/fighter-details/d12ee718fb35c35c,Gleristone Santos,Record: 33-7-0,"5' 9""",145,,,Aug 20 1988,3.4,0.0,31.0,0.0,4.4,75.0,64.0,0.0
3818,http://ufcstats.com/fighter-details/5b5b78116d1fc3eb,Andre Santos,Record: 38-10-0,"6' 0""",170,,,--,2.77,2.5,34.0,29.0,4.17,75.0,41.0,0.0
3819,http://ufcstats.com/fighter-details/da1d8d76404bb6b5,Bruno Santos,Record: 15-2-0,"5' 9""",185,,Orthodox,Jul 17 1987,1.18,3.0,46.0,37.0,2.27,66.0,56.0,0.3
3820,http://ufcstats.com/fighter-details/dea070ed4a2a8281,Thiago Santos,Record: 22-11-0,"6' 2""",205,76,Orthodox,Jan 07 1984,3.72,0.88,48.0,33.0,2.57,65.0,53.0,0.1
3821,http://ufcstats.com/fighter-details/9c65736747ca92ec,Leonardo Santos,Record: 18-7-1,"6' 0""",155,75,Orthodox,Feb 05 1980,2.82,0.88,46.0,25.0,3.4,86.0,54.0,0.2
3822,http://ufcstats.com/fighter-details/14aa21bc82cac57d,Iliarde Santos,Record: 30-13-1 (1 NC),"5' 5""",125,67,Orthodox,Sep 25 1980,3.0,1.66,30.0,23.0,6.1,83.0,57.0,0.0
3823,http://ufcstats.com/fighter-details/7701377be464d2ef,Luis Santos,Record: 63-10-1 (1 NC),"6' 1""",170,,Southpaw,--,4.4,0.0,57.0,0.0,4.0,0.0,64.0,0.0
3824,http://ufcstats.com/fighter-details/99bf06f20491cb54,Evangelista Santos,Record: 21-18-0,"5' 10""",170,76,Orthodox,Dec 12 1977,3.94,0.78,36.0,100.0,6.01,50.0,49.0,0.4
3825,http://ufcstats.com/fighter-details/7ca4c3f8aa8bacae,Paulo Santos,Record: 0-3-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,http://ufcstats.com/fighter-details/c6e6926a81adcd00,Adriano Santos,Record: 0-1-0,--,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,http://ufcstats.com/fighter-details/012fc7cd0779c09a,Art Santore,Record: 18-8-0,"6' 2""",185,,,Oct 26 1972,1.4,0.0,12.0,0.0,7.31,100.0,52.0,0.0
3828,http://ufcstats.com/fighter-details/8299206ccebc44a7,Jose Santibanez,Record: 10-3-0,--,155,,,Jan 18 1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,http://ufcstats.com/fighter-details/9f95d6b5b459cc6b,Richie Santiago,Record: 7-2-0,"5' 7""",135,67,Southpaw,Oct 10 1992,3.87,0.0,49.0,0.0,4.87,25.0,42.0,0.0
3830,http://ufcstats.com/fighter-details/4920292f5d9b76df,Will Santiago,Record: 9-5-0,"5' 7""",185,,Orthodox,Feb 08 1983,1.47,1.0,39.0,50.0,5.53,100.0,56.0,0.0
3831,http://ufcstats.com/fighter-details/bc656db347f31e19,Mike Santiago,Record: 19-12-0,"5' 10""",145,69,Orthodox,Jul 28 1989,3.44,2.66,49.0,50.0,3.58,53.0,36.0,1.1
3832,http://ufcstats.com/fighter-details/f8dc544e7077d014,Jorge Santiago,Record: 25-12-0,"6' 1""",170,75,Orthodox,Oct 09 1980,1.69,0.58,35.0,30.0,2.62,52.0,56.0,0.8
3833,http://ufcstats.com/fighter-details/39792c2f42c9f527,Sean Santella,Record: 17-6-1 (1 NC),"5' 5""",125,,,Oct 25 1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,http://ufcstats.com/fighter-details/19809d475ed832d5,Shaheen Santana,Record: 6-1-0,"6' 1""",155,75,Orthodox,Jun 04 1991,0.82,0.0,42.0,0.0,1.65,0.0,40.0,2.8
